Folder 0
0.0: 0.37246981263160706: 16.17325360501891
0.0: 0.5156545639038086: 11.353981993621806
0.0: 0.2061917930841446: 47.181879723317316
0.0: 0.4493822157382965: 9.074001833245731
0.0: 0.0021472261287271976: 36.428839339337074
0.0: 0.07050004601478577: 9.575878860213642
0.0: 0.2702932059764862: 17.685516853418207
1.0: 0.9250742793083191: 16.32246262845119
1.0: 0.8876768946647644: 16.72670606843529
1.0: 0.8453606367111206: 11.64239098220466
1.0: 0.9976835250854492: 8.357726633534318
1.0: 0.47685739398002625: 22.502519384377862
1.0: 0.9951204657554626: 28.797054422290664
1.0: 0.998623251914978: 22.080964380241127
1.0: 0.9968103766441345: 14.03946298656026
1.0: 0.9942399263381958: 18.39868627219843
1.0: 0.99832683801651: 17.74458588537664
1.0: 0.8005663752555847: 17.12655206840202
1.0: 0.9640170335769653: 14.609690465352037
1.0: 0.9968006610870361: 22.126798127901672
1.0: 0.9991031885147095: 22.884743089277478
1.0: 0.12577249109745026: 15.218266882029464
1.0: 0.5312713384628296: 7.91692592714588
1.0: 0.26421058177948: 2.5266610738618134
1.0: 0.9990280866622925: 27.922967169696893
1.0: 0.9998395442962646: 35.7595179543052
1.0: 0.9999682903289795: 68.67629351996644
1.0: 0.53284752368927: 13.17061710669626
1.0: 0.9997100234031677: 32.161385084098704
1.0: 0.9999773502349854: 46.478882362750575
1.0: 0.9995415210723877: 37.734417244731404
1.0: 0.9982696771621704: 23.71416157036605
1.0: 0.05076794698834419: 14.071216136707413
1.0: 0.875399649143219: 10.934190148687975
1.0: 0.999194324016571: 29.141370524692373
1.0: 0.984896183013916: 22.678859107584273
1.0: 0.9104661345481873: 14.71905397218077
1.0: 0.9989494681358337: 19.922328462192567
1.0: 0.9995161294937134: 30.579515267501808
1.0: 0.302738219499588: 14.114572777086535
1.0: 0.1634361296892166: 14.556640283342409
1.0: 0.9999997615814209: 52.4928184286273
1.0: 0.25809842348098755: 16.337893461681258
1.0: 0.9981943964958191: 26.866237788031263
1.0: 0.40515172481536865: 12.830704732090984
1.0: 0.9737743139266968: 13.51823621687552
1.0: 0.21069912612438202: 18.406002110701174
1.0: 0.8875226974487305: 13.160091105329476
1.0: 0.19081339240074158: 14.377312549132329
1.0: 0.9248133301734924: 23.74897828010751
1.0: 0.9997195601463318: 59.429764153697825
1.0: 0.6815537214279175: 14.648689255389604
1.0: 0.998426079750061: 19.505982599972697
1.0: 0.9998341798782349: 27.84726639890271
1.0: 0.9999269247055054: 41.05181178977918
1.0: 0.9998502731323242: 23.721787066911112
1.0: 0.17364653944969177: 6.939264897736419
1.0: 0.4917495548725128: 23.68866437980321
1.0: 0.7422050833702087: 22.275220768704962
1.0: 0.9969680905342102: 41.68936498066751
1.0: 0.9946359992027283: 21.23222551696338
1.0: 0.9400452971458435: 16.630113854764275
1.0: 0.9966747760772705: 14.903253801109981
1.0: 0.36636146903038025: 18.05019538580147
1.0: 0.9987993240356445: 21.382302155442666
1.0: 0.9999737739562988: 52.34972708703771
1.0: 0.9990137815475464: 31.04014325467926
1.0: 0.9906084537506104: 27.733926459986016
1.0: 0.9685659408569336: 23.62521874995373
1.0: 0.09591060131788254: 13.017814613478329
1.0: 0.9638159871101379: 23.50635645585047
1.0: 0.9044555425643921: 15.854615658842791
1.0: 0.969669759273529: 15.633644878895547
1.0: 0.9922961592674255: 18.456256722796976
1.0: 0.8918761610984802: 29.01976394265657
1.0: 0.99745112657547: 35.058030157398555
1.0: 0.962131142616272: 12.675620005150245
1.0: 0.998542070388794: 31.243969077118173
1.0: 0.9999793767929077: 39.36712459229815
1.0: 0.9977462887763977: 35.485515567403866
1.0: 0.9998205304145813: 36.03740922690145
1.0: 0.8285842537879944: 8.465873509681282
1.0: 0.9999966621398926: 60.02848383794765
1.0: 0.22174061834812164: 16.742663582649065
1.0: 0.9999946355819702: 46.323707752285785
1.0: 0.9542796611785889: 19.658033611398398
1.0: 0.9968414306640625: 22.98927197237384
1.0: 0.999943733215332: 32.26384782363739
1.0: 0.49473780393600464: 13.576599955794268
1.0: 0.16553285717964172: 19.443140029240407
1.0: 0.10043985396623611: 10.228636026685145
1.0: 0.33075401186943054: 23.74511576146552
1.0: 0.9435986280441284: 17.302173547295652
1.0: 0.9999994039535522: 65.46391917919003
1.0: 0.9994427561759949: 21.15632049476793
1.0: 0.9943354725837708: 26.645007118352606
1.0: 0.9981277585029602: 22.28361083306243
1.0: 0.9957433342933655: 25.592515224522963
1.0: 0.9654697775840759: 23.582217067295538
1.0: 0.4103924036026001: 14.587804694838386
1.0: 0.9707456231117249: 16.17325360501891
1.0: 0.8670687079429626: 11.353981993621806
1.0: 0.9998792409896851: 47.181879723317316
1.0: 0.990288496017456: 9.074001833245731
1.0: 0.984582245349884: 36.428839339337074
1.0: 0.08769315481185913: 9.575878860213642
1.0: 0.9969992637634277: 17.685516853418207
0.0: 0.07591012120246887: 20.401033548016848
0.0: 0.4039551317691803: 9.943752393044084
0.0: 0.08718427270650864: 16.75502069992849
0.0: 0.36125698685646057: 51.655043045474464
0.0: 0.09184074401855469: 25.327457047894427
0.0: 0.04732967168092728: 19.66612639229929
0.0: 0.00432244036346674: 21.1811516483526
0.0: 0.4927133321762085: 37.070742424563065
0.0: 0.19175803661346436: 4.877587120485146
0.0: 0.049346163868904114: 39.64939756268994
0.0: 0.35422319173812866: 16.904277406688713
0.0: 0.2772512435913086: 31.55953980749552
0.0: 0.10589386522769928: 13.653267869091115
0.0: 0.7439495921134949: 9.662394529478151
0.0: 0.23524141311645508: 14.349891297134445
0.0: 0.04815385118126869: 10.986393482198777
0.0: 0.13172797858715057: 20.102992546502534
0.0: 0.30748251080513: 26.58145901023361
0.0: 0.18675699830055237: 37.81489563734182
0.0: 0.26069825887680054: 9.192327224294193
0.0: 0.18906022608280182: 24.58204576636114
0.0: 0.0020492998883128166: 5.352703228696714
0.0: 0.22448916733264923: 58.021744416203326
0.0: 0.007230267859995365: 11.886881870299707
0.0: 0.21851323544979095: 30.911912185683285
0.0: 0.13387766480445862: 16.674915872748663
0.0: 0.08860867470502853: 27.289376282693578
0.0: 0.12360560148954391: 8.885479224940713
0.0: 0.032707054167985916: 8.610865501482348
0.0: 0.07379947602748871: 22.032517971807035
0.0: 0.18863169848918915: 84.26828270174177
0.0: 0.19011348485946655: 11.860589460259913
0.0: 0.0225584227591753: 37.3743115754315
0.0: 0.027170071378350258: 20.999887181935733
0.0: 0.022520853206515312: 16.749330045454787
0.0: 0.06213042885065079: 8.110101837573492
0.0: 0.08568800240755081: 14.570453300995931
0.0: 0.10998396575450897: 33.973465482651136
0.0: 0.3604632019996643: 13.150600101761887
0.0: 0.2135448455810547: 25.059883264416307
0.0: 0.1728508323431015: 21.30246414089737
0.0: 0.03488989174365997: 8.475067547638503
0.0: 0.4955291748046875: 9.860657453014412
0.0: 0.0007568722940050066: 22.653037390397486
0.0: 0.005178661551326513: 24.106169807219644
0.0: 0.00842525064945221: 22.78530713075036
0.0: 0.5982977151870728: 13.841865048959573
0.0: 0.1878996044397354: 13.044557073910392
0.0: 0.004352301359176636: 32.66814019695954
0.0: 0.7905293107032776: 20.1974479859253
0.0: 0.38439851999282837: 17.025502737569713
0.0: 0.6195194721221924: 11.396845794304204
0.0: 0.16125428676605225: 14.91028418314938
0.0: 0.017025690525770187: 42.06283089579007
0.0: 0.4737149178981781: 38.07093316004435
0.0: 0.05347609147429466: 33.328190924583595
0.0: 0.00793076865375042: 29.944743531141267
0.0: 0.08380286395549774: 9.406388248495057
0.0: 0.25615882873535156: 13.175349588031347
0.0: 0.6161733269691467: 15.46712958238638
0.0: 0.3881753385066986: 7.794171411157246
0.0: 0.1637859046459198: 33.91303299079144
0.0: 0.293192058801651: 20.68008006091859
0.0: 0.008036459796130657: 26.70237112006275
0.0: 0.044840678572654724: 30.3389369835868
0.0: 0.01700926013290882: 20.129926751800877
0.0: 0.07373557239770889: 11.587325436262898
0.0: 0.45784053206443787: 26.601889578037802
0.0: 0.031993571668863297: 62.03715170464429
0.0: 0.055126119405031204: 20.608337580978922
0.0: 0.04053585231304169: 2.7073159197931425
0.0: 0.12560410797595978: 3.7102905327556215
0.0: 0.010864307172596455: 29.35532563539975
0.0: 0.1570468693971634: 44.58376293639976
0.0: 0.02839505858719349: 37.17568934748642
0.0: 0.2296556979417801: 38.79646244778598
0.0: 0.12796688079833984: 52.0568407887172
0.0: 0.1926814764738083: 10.727817469575738
0.0: 0.3127506673336029: 17.191790503133493
0.0: 0.011545583605766296: 32.48794115063964
0.0: 0.4084002375602722: 21.824581908309625
0.0: 0.07921633124351501: 36.538342296248324
0.0: 0.2573099434375763: 26.708032553046678
0.0: 0.037669260054826736: 13.812668180379193
0.0: 0.11169234663248062: 30.77762291603753
0.0: 0.11264705657958984: 12.739645984615198
0.0: 0.16969281435012817: 21.425449435677
0.0: 0.03884657844901085: 15.084217746760409
0.0: 0.10827485471963882: 26.331819229141907
0.0: 0.2850167453289032: 60.130960022731244
0.0: 0.4688732624053955: 8.837333116901243
0.0: 0.16481563448905945: 11.811859072997079
0.0: 0.27737101912498474: 52.302158920233076
0.0: 0.2705923914909363: 39.27390619889727
0.0: 0.19339706003665924: 26.49308977917964
0.0: 0.07838908582925797: 15.315524436765886
0.0: 0.08961593359708786: 11.050141017269096
0.0: 0.07635007798671722: 30.265515445510513
0.0: 0.10718368738889694: 6.198463610222072
0.0: 0.7545394897460938: 17.973361293651323
1.0: 0.9994956254959106: 20.401033548016848
1.0: 0.8972461223602295: 9.943752393044084
1.0: 0.9915839433670044: 16.75502069992849
1.0: 0.9999790191650391: 51.655043045474464
1.0: 0.9862739443778992: 25.327457047894427
1.0: 0.3894033432006836: 19.66612639229929
1.0: 0.9977826476097107: 21.1811516483526
1.0: 0.9628778100013733: 37.070742424563065
1.0: 0.016269072890281677: 4.877587120485146
1.0: 0.9999247789382935: 39.64939756268994
1.0: 0.6456696391105652: 16.904277406688713
1.0: 0.9988294243812561: 31.55953980749552
1.0: 0.11283456534147263: 13.653267869091115
1.0: 0.21174579858779907: 9.662394529478151
1.0: 0.9707433581352234: 14.349891297134445
1.0: 0.21430709958076477: 10.986393482198777
1.0: 0.6345610618591309: 20.102992546502534
1.0: 0.9996287822723389: 26.58145901023361
1.0: 0.999980092048645: 37.81489563734182
1.0: 0.005641312338411808: 9.192327224294193
1.0: 0.9987233281135559: 24.58204576636114
1.0: 0.2671000361442566: 5.352703228696714
1.0: 0.9999991655349731: 58.021744416203326
1.0: 0.19313524663448334: 11.886881870299707
1.0: 0.9994415640830994: 30.911912185683285
1.0: 0.8228188753128052: 16.674915872748663
1.0: 0.9995424747467041: 27.289376282693578
1.0: 0.13179178535938263: 8.885479224940713
1.0: 0.9857439398765564: 8.610865501482348
1.0: 0.533598005771637: 22.032517971807035
1.0: 0.999995231628418: 84.26828270174177
1.0: 0.4900825023651123: 11.860589460259913
1.0: 0.9993059635162354: 37.3743115754315
1.0: 0.996688187122345: 20.999887181935733
1.0: 0.9617294073104858: 16.749330045454787
1.0: 0.07603549212217331: 8.110101837573492
1.0: 0.09607995301485062: 14.570453300995931
1.0: 0.9999227523803711: 33.973465482651136
1.0: 0.13412265479564667: 13.150600101761887
1.0: 0.9993888139724731: 25.059883264416307
1.0: 0.8762503266334534: 21.30246414089737
1.0: 0.1501924842596054: 8.475067547638503
1.0: 0.009218855760991573: 9.860657453014412
1.0: 0.7224042415618896: 22.653037390397486
1.0: 0.966188371181488: 24.106169807219644
1.0: 0.9416725039482117: 22.78530713075036
1.0: 0.9919074773788452: 13.841865048959573
1.0: 0.0011742813512682915: 13.044557073910392
1.0: 0.9995750784873962: 32.66814019695954
1.0: 0.2134522795677185: 20.1974479859253
1.0: 0.3137803077697754: 17.025502737569713
1.0: 0.9991160035133362: 11.396845794304204
1.0: 0.8271884322166443: 14.91028418314938
1.0: 0.9997736811637878: 42.06283089579007
1.0: 0.9997410178184509: 38.07093316004435
1.0: 0.9985656142234802: 33.328190924583595
1.0: 0.999792754650116: 29.944743531141267
1.0: 0.4154358208179474: 9.406388248495057
1.0: 0.1520296186208725: 13.175349588031347
1.0: 0.4605698883533478: 15.46712958238638
1.0: 0.15361779928207397: 7.794171411157246
1.0: 0.999929666519165: 33.91303299079144
1.0: 0.9410865902900696: 20.68008006091859
1.0: 0.9707217812538147: 26.70237112006275
1.0: 0.9995734095573425: 30.3389369835868
1.0: 0.9993367791175842: 20.129926751800877
1.0: 0.5163906216621399: 11.587325436262898
1.0: 0.9999654293060303: 26.601889578037802
1.0: 0.9999898672103882: 62.03715170464429
1.0: 0.9987120628356934: 20.608337580978922
1.0: 0.7625267505645752: 2.7073159197931425
1.0: 0.7814475297927856: 3.7102905327556215
1.0: 0.9996973276138306: 29.35532563539975
1.0: 0.9999955892562866: 44.58376293639976
1.0: 0.9997050166130066: 37.17568934748642
1.0: 0.9999935626983643: 38.79646244778598
1.0: 0.9998643398284912: 52.0568407887172
1.0: 0.9116453528404236: 10.727817469575738
1.0: 0.9818543195724487: 17.191790503133493
1.0: 0.9997884631156921: 32.48794115063964
1.0: 0.6965604424476624: 21.824581908309625
1.0: 0.9999686479568481: 36.538342296248324
1.0: 0.9994760155677795: 26.708032553046678
1.0: 0.9142876267433167: 13.812668180379193
1.0: 0.9984773993492126: 30.77762291603753
1.0: 0.9788455963134766: 12.739645984615198
1.0: 0.2787904441356659: 21.425449435677
1.0: 0.33890244364738464: 15.084217746760409
1.0: 0.9990776777267456: 26.331819229141907
1.0: 0.9999998807907104: 60.130960022731244
1.0: 0.12549112737178802: 8.837333116901243
1.0: 0.5025089383125305: 11.811859072997079
1.0: 0.9999741315841675: 52.302158920233076
1.0: 0.9996021389961243: 39.27390619889727
1.0: 0.999531626701355: 26.49308977917964
1.0: 0.7969207763671875: 15.315524436765886
1.0: 0.39163124561309814: 11.050141017269096
1.0: 0.9996053576469421: 30.265515445510513
1.0: 0.034307003021240234: 6.198463610222072
1.0: 0.9895078539848328: 17.973361293651323
0.0: 0.30437397956848145: 23.80329578816701
0.0: 0.29123374819755554: 31.588272794092212
0.0: 0.10607624799013138: 25.087861148970752
0.0: 0.00486535532400012: 90.84470290334566
0.0: 0.07895424962043762: 37.04176977502402
0.0: 0.031145738437771797: 38.87979116674615
0.0: 0.5310707092285156: 13.934749738381564
0.0: 0.2582816183567047: 16.310619874367813
0.0: 0.011797305196523666: 22.814499837756518
0.0: 0.05155584588646889: 26.57695905011696
0.0: 0.005485266912728548: 16.96418393291439
0.0: 0.021932030096650124: 69.82148821459096
0.0: 0.05550310015678406: 31.14470393542448
0.0: 0.08511758595705032: 33.92032317695433
0.0: 0.12104473263025284: 8.131186175921515
0.0: 0.14012674987316132: 11.233640043723529
0.0: 0.161915123462677: 31.431975347982007
0.0: 0.11751317977905273: 31.9253336827064
0.0: 0.1499633640050888: 58.59760942251794
0.0: 0.04055100679397583: 16.26670492362284
0.0: 0.20073334872722626: 20.88311386948337
0.0: 0.13937915861606598: 8.077562531495058
0.0: 0.9973745346069336: 16.678372697444924
0.0: 0.0026317990850657225: 18.485578142812408
0.0: 0.1979021281003952: 20.165980424264593
0.0: 0.24023471772670746: 3.3319227823047264
0.0: 0.35021892189979553: 43.27600142471799
0.0: 0.06043674051761627: 17.63633684416169
0.0: 0.049670979380607605: 33.11946987972854
0.0: 0.16917724907398224: 45.15677090315479
0.0: 0.43649807572364807: 8.726332403450456
0.0: 0.2546195089817047: 50.98566503254268
0.0: 0.014826836064457893: 34.4188484810438
0.0: 0.11040053516626358: 24.559474520059872
0.0: 0.4216994047164917: 10.017763669582406
0.0: 0.9944276809692383: 9.492696597974248
0.0: 0.11094841361045837: 39.11996496525627
0.0: 0.4406578540802002: 34.487023132964936
0.0: 0.1522713303565979: 28.05695461807817
0.0: 0.08437835425138474: 33.213050565816026
0.0: 0.10394967347383499: 7.570242866994027
0.0: 0.36827367544174194: 37.22128274596683
0.0: 0.06357887387275696: 11.7102214048183
0.0: 0.0013880314072594047: 17.670225190231193
0.0: 0.5413199663162231: 15.347377830781266
0.0: 0.28921934962272644: 10.677328332269235
0.0: 0.02782662957906723: 64.2642855807197
0.0: 0.15286441147327423: 6.778995914213103
0.0: 0.054967328906059265: 12.304549436527484
0.0: 0.022661367431282997: 22.75800098527239
0.0: 0.012358726002275944: 4.673999027419214
0.0: 0.11657573282718658: 45.889112747289765
0.0: 0.028281858190894127: 6.833818265598928
0.0: 0.023198027163743973: 27.877675740859647
0.0: 0.21676218509674072: 29.99714433556648
0.0: 0.078715018928051: 20.70212236888839
0.0: 0.09915617853403091: 45.89209531171472
0.0: 0.04870488867163658: 4.98603186080625
0.0: 0.5136637091636658: 21.7041698925024
0.0: 0.24472473561763763: 12.672613818579796
0.0: 0.0667673870921135: 9.487513891471817
0.0: 0.1397198587656021: 42.89995122935361
0.0: 0.028637457638978958: 11.857496222947919
0.0: 0.1869884878396988: 19.537489000936137
0.0: 0.05918274074792862: 29.54297811056668
0.0: 0.018886657431721687: 19.887021330661227
0.0: 0.11107365041971207: 27.688706000359375
0.0: 0.027656661346554756: 15.490835317409198
0.0: 0.041496846824884415: 8.874492840389168
0.0: 0.12007930874824524: 26.043068124573132
0.0: 0.1440705955028534: 7.54158735371274
0.0: 0.49281707406044006: 14.409782379167352
0.0: 0.049772005528211594: 17.080695202837965
0.0: 0.06653016060590744: 9.295406254162616
0.0: 0.11422330886125565: 21.085422899569604
0.0: 0.3459725081920624: 36.09134847417012
0.0: 0.054988522082567215: 24.07546145297081
0.0: 0.27457913756370544: 18.98266868109853
0.0: 0.12274522334337234: 24.360387719790808
0.0: 0.03342772647738457: 24.354113510928375
0.0: 0.0063137696124613285: 7.302974005458381
0.0: 0.02086620405316353: 31.743861542843643
0.0: 0.1530703902244568: 10.882665077125537
0.0: 0.06676839292049408: 9.821874750824971
0.0: 0.6518102884292603: 24.68376657829391
0.0: 0.025565017014741898: 22.36316752773303
0.0: 0.1963522732257843: 22.561776425145265
0.0: 0.13306987285614014: 51.555912867058716
0.0: 0.20760343968868256: 25.678971938121773
0.0: 0.38626861572265625: 11.983844375755467
0.0: 0.17378470301628113: 13.335334376697128
0.0: 0.07606849074363708: 2.9241913663173644
0.0: 0.011939574033021927: 25.91116476899689
0.0: 0.02386026456952095: 12.134305969669542
0.0: 0.02665112167596817: 31.131118746418128
0.0: 0.03593405708670616: 46.403062342043285
0.0: 0.04301832616329193: 9.535395421680349
0.0: 0.34914925694465637: 17.302800195737706
0.0: 0.08001624792814255: 20.84311793156593
0.0: 0.07475391775369644: 14.162369537428464
1.0: 0.227936789393425: 23.80329578816701
1.0: 0.9993066787719727: 31.588272794092212
1.0: 0.9989625215530396: 25.087861148970752
1.0: 0.9999998807907104: 90.84470290334566
1.0: 0.9999639987945557: 37.04176977502402
1.0: 0.9986781477928162: 38.87979116674615
1.0: 0.18908654153347015: 13.934749738381564
1.0: 0.796456515789032: 16.310619874367813
1.0: 0.9993476271629333: 22.814499837756518
1.0: 0.9994031190872192: 26.57695905011696
1.0: 0.8253477811813354: 16.96418393291439
1.0: 0.9999314546585083: 69.82148821459096
1.0: 0.9989653825759888: 31.14470393542448
1.0: 0.9997363686561584: 33.92032317695433
1.0: 0.771311342716217: 8.131186175921515
1.0: 0.05908166617155075: 11.233640043723529
1.0: 0.9998501539230347: 31.431975347982007
1.0: 0.9998400211334229: 31.9253336827064
1.0: 0.999995231628418: 58.59760942251794
1.0: 0.6618430614471436: 16.26670492362284
1.0: 0.8290711045265198: 20.88311386948337
1.0: 0.5914676189422607: 8.077562531495058
1.0: 0.750203549861908: 16.678372697444924
1.0: 0.9956730008125305: 18.485578142812408
1.0: 0.7673653960227966: 20.165980424264593
1.0: 0.1859622746706009: 3.3319227823047264
1.0: 0.9997090697288513: 43.27600142471799
1.0: 0.02371632494032383: 17.63633684416169
1.0: 0.9988710284233093: 33.11946987972854
1.0: 0.9999332427978516: 45.15677090315479
1.0: 0.6962022185325623: 8.726332403450456
1.0: 0.9999964237213135: 50.98566503254268
1.0: 0.9952365756034851: 34.4188484810438
1.0: 0.998822033405304: 24.559474520059872
1.0: 0.07777326554059982: 10.017763669582406
1.0: 0.9369775056838989: 9.492696597974248
1.0: 0.9995610117912292: 39.11996496525627
1.0: 0.9996166229248047: 34.487023132964936
1.0: 0.5208781361579895: 28.05695461807817
1.0: 0.9999244213104248: 33.213050565816026
1.0: 0.05673287808895111: 7.570242866994027
1.0: 0.9997885823249817: 37.22128274596683
1.0: 0.39762231707572937: 11.7102214048183
1.0: 0.8526871800422668: 17.670225190231193
1.0: 0.5510593056678772: 15.347377830781266
1.0: 0.21290303766727448: 10.677328332269235
1.0: 0.9999998807907104: 64.2642855807197
1.0: 0.6966990828514099: 6.778995914213103
1.0: 0.5007138848304749: 12.304549436527484
1.0: 0.993168830871582: 22.75800098527239
1.0: 0.20623023808002472: 4.673999027419214
1.0: 0.9997565150260925: 45.889112747289765
1.0: 0.1064496710896492: 6.833818265598928
1.0: 0.983044445514679: 27.877675740859647
1.0: 0.9987383484840393: 29.99714433556648
1.0: 0.4547368586063385: 20.70212236888839
1.0: 0.9999233484268188: 45.89209531171472
1.0: 0.9992707371711731: 4.98603186080625
1.0: 0.9993472695350647: 21.7041698925024
1.0: 0.07837752997875214: 12.672613818579796
1.0: 0.3421412408351898: 9.487513891471817
1.0: 0.9990609288215637: 42.89995122935361
1.0: 0.4659711718559265: 11.857496222947919
1.0: 0.9951062202453613: 19.537489000936137
1.0: 0.9988623857498169: 29.54297811056668
1.0: 0.2652556300163269: 19.887021330661227
1.0: 0.9992803931236267: 27.688706000359375
1.0: 0.8770529627799988: 15.490835317409198
1.0: 0.02179056964814663: 8.874492840389168
1.0: 0.9976826906204224: 26.043068124573132
1.0: 0.27442267537117004: 7.54158735371274
1.0: 0.5469557642936707: 14.409782379167352
1.0: 0.4365301728248596: 17.080695202837965
1.0: 0.9900790452957153: 9.295406254162616
1.0: 0.9997871518135071: 21.085422899569604
1.0: 0.9988837838172913: 36.09134847417012
1.0: 0.9960530996322632: 24.07546145297081
1.0: 0.5953227877616882: 18.98266868109853
1.0: 0.9993721842765808: 24.360387719790808
1.0: 0.8240568041801453: 24.354113510928375
1.0: 0.2780536711215973: 7.302974005458381
1.0: 0.9993308782577515: 31.743861542843643
1.0: 0.5578745603561401: 10.882665077125537
1.0: 0.3380119204521179: 9.821874750824971
1.0: 0.9996789693832397: 24.68376657829391
1.0: 0.9995309114456177: 22.36316752773303
1.0: 0.9988288283348083: 22.561776425145265
1.0: 0.99998939037323: 51.555912867058716
1.0: 0.9913861751556396: 25.678971938121773
1.0: 0.32414647936820984: 11.983844375755467
1.0: 0.9674707651138306: 13.335334376697128
1.0: 0.34926193952560425: 2.9241913663173644
1.0: 0.999005138874054: 25.91116476899689
1.0: 0.4451614320278168: 12.134305969669542
1.0: 0.9743218421936035: 31.131118746418128
1.0: 0.9999889135360718: 46.403062342043285
1.0: 0.8990687131881714: 9.535395421680349
1.0: 0.68194580078125: 17.302800195737706
1.0: 0.9700914621353149: 20.84311793156593
1.0: 0.5525621175765991: 14.162369537428464
0.0: 0.18173348903656006: 16.02312309225584
0.0: 0.27672702074050903: 33.7808834486841
0.0: 0.043561238795518875: 16.32178842270818
0.0: 0.009993528947234154: 51.73350096891781
0.0: 0.03606848046183586: 15.845782803418373
0.0: 0.18595263361930847: 15.213456954742705
0.0: 0.03918870538473129: 91.98615445473229
0.0: 0.0724368691444397: 24.036576665091985
0.0: 0.1712334305047989: 27.844653554693565
0.0: 0.28279152512550354: 64.3288340244524
0.0: 0.07067614048719406: 53.305726429842174
0.0: 0.38611096143722534: 27.70354260643318
0.0: 0.039883047342300415: 18.289775320053327
0.0: 0.061508528888225555: 11.20833376719914
0.0: 0.025788044556975365: 42.095279843178474
0.0: 0.22059614956378937: 14.69296131354994
0.0: 0.19920070469379425: 21.14397965312507
0.0: 0.021487949416041374: 17.047586929061794
0.0: 0.02744859643280506: 5.243294335837634
0.0: 0.21539731323719025: 14.399076229648848
0.0: 0.3979361057281494: 9.479892985813931
0.0: 0.05311911553144455: 24.570986666331052
0.0: 0.8656022548675537: 8.751837090908214
0.0: 0.047060586512088776: 6.412689780048663
0.0: 0.04071451351046562: 42.491422739134066
0.0: 0.025714680552482605: 10.84452058958849
0.0: 0.030787205323576927: 44.36183162555663
0.0: 0.029770970344543457: 14.916161582191105
0.0: 0.10512351989746094: 22.725451979163342
0.0: 0.05087453871965408: 20.58073097249414
0.0: 0.197975292801857: 16.667614695016628
0.0: 0.0553889237344265: 36.04761222210399
0.0: 0.14342954754829407: 21.75301176768333
0.0: 0.01804334670305252: 18.448999997893385
0.0: 0.03176303580403328: 101.17602865677635
0.0: 0.20638318359851837: 27.22530518396245
0.0: 0.012474305927753448: 60.12124485748482
0.0: 0.514082133769989: 7.485556774104677
0.0: 0.2171240746974945: 19.772126467805506
0.0: 0.23338553309440613: 9.569342413904746
0.0: 0.14438413083553314: 17.142602920281092
0.0: 0.26156774163246155: 18.38974121733272
0.0: 0.02861182764172554: 8.692276096585548
0.0: 0.018803393468260765: 15.674389222026145
0.0: 0.15932287275791168: 21.11097259321297
0.0: 0.28876611590385437: 17.430170153930806
0.0: 0.09831324964761734: 21.465668633060734
0.0: 0.08472639322280884: 7.4685847961772724
0.0: 0.1835167557001114: 18.71032854959275
0.0: 0.5735082030296326: 25.770460928996826
0.0: 0.32313528656959534: 6.8077989485507455
0.0: 0.1225646510720253: 12.699659505533793
0.0: 0.031786832958459854: 58.435493390342685
0.0: 0.10058889538049698: 14.327540392469425
0.0: 0.18868032097816467: 22.15630263803855
0.0: 0.055660393089056015: 9.304501400609222
0.0: 0.801159679889679: 29.07305382776561
0.0: 0.26326122879981995: 21.271365091876856
0.0: 0.27114346623420715: 23.97055442488525
0.0: 0.07362683117389679: 19.49432596596779
0.0: 0.11497924476861954: 8.137412596705884
0.0: 0.11462359875440598: 15.130470838218029
0.0: 0.24694477021694183: 19.853550166296785
0.0: 0.0135511364787817: 67.30845747167703
0.0: 0.08134343475103378: 7.2360817189670446
0.0: 0.07199463248252869: 17.606394547964626
0.0: 0.05766403675079346: 46.06215231259572
0.0: 0.2898750305175781: 83.77967801197869
0.0: 0.2338896095752716: 30.71744316821191
0.0: 0.6248072981834412: 17.069786214017874
0.0: 0.011440040543675423: 5.50088859602655
0.0: 0.192928284406662: 34.39627839980433
0.0: 0.03605307638645172: 44.31609109110939
0.0: 0.06247686594724655: 10.167611121610703
0.0: 0.05614953115582466: 32.184928854587284
0.0: 0.19733449816703796: 34.60946428532317
0.0: 0.027890430763363838: 14.328980401391457
0.0: 0.05327874422073364: 10.933201276240007
0.0: 0.017992043867707253: 12.302387926689004
0.0: 0.024168087169528008: 8.565769896030961
0.0: 0.027442684397101402: 13.313906754597127
0.0: 0.17284104228019714: 5.7064969615287
0.0: 0.10678659379482269: 88.5337433681452
0.0: 0.19418804347515106: 18.364383008298066
0.0: 0.0729428380727768: 5.3896148682976746
0.0: 0.003588117193430662: 48.930167950068494
0.0: 0.11532386392354965: 14.295152254037845
0.0: 0.5350505709648132: 24.669742674750466
0.0: 0.16323764622211456: 18.564244325331828
0.0: 0.0820968747138977: 25.46203250884434
0.0: 0.22620615363121033: 11.76555362677825
0.0: 0.014921278692781925: 17.807758659597663
0.0: 0.08331775665283203: 6.379600992024971
0.0: 0.22954726219177246: 14.311673344481473
0.0: 0.09771176427602768: 15.958609888249676
0.0: 0.5691474080085754: 37.95591735026842
0.0: 0.8112618327140808: 35.78893149598408
0.0: 0.24673162400722504: 21.79451908387437
0.0: 0.002434949390590191: 15.276318731112234
0.0: 0.00819311197847128: 11.145868553032614
1.0: 0.13310429453849792: 16.02312309225584
1.0: 0.9989637136459351: 33.7808834486841
