Folder 0
0.0: 0.2073967605829239: 13.852712436634484
0.0: 0.06504691392183304: 26.880904247017355
0.0: 0.058248091489076614: 21.7694260821537
0.0: 0.23220959305763245: 14.708666511774762
0.0: 0.13320568203926086: 33.869021203632755
0.0: 0.06139732897281647: 30.00342185884708
0.0: 0.24432514607906342: 16.880697119249742
0.0: 0.1390388160943985: 5.28601904600199
0.0: 0.14207163453102112: 21.425867463645
0.0: 0.09502801299095154: 10.178422812324678
0.0: 0.1658984273672104: 12.638683511409988
0.0: 0.1363433301448822: 17.93992435055349
0.0: 0.019306009635329247: 16.998292264877254
0.0: 0.2161678522825241: 45.061348192348575
0.0: 0.20814421772956848: 12.272460986065777
0.0: 0.09712538868188858: 7.755699255888457
0.0: 0.07137812674045563: 15.03870341537189
0.0: 0.13857965171337128: 41.063431075326044
0.0: 0.026668505743145943: 10.992921018464614
0.0: 0.0673266127705574: 21.469054559004594
0.0: 0.13424620032310486: 22.007803566532985
0.0: 0.042899951338768005: 17.342159602785145
0.0: 0.0891631543636322: 10.621439286256452
0.0: 0.2741354703903198: 16.192354313509064
0.0: 0.11468235403299332: 18.637343936847675
0.0: 0.1978543996810913: 16.161847149634177
0.0: 0.09345129132270813: 21.301529945945
0.0: 0.08908398449420929: 14.732513940604406
0.0: 0.08367669582366943: 32.585670322636645
0.0: 0.12089821696281433: 7.67074512333501
0.0: 0.11667739599943161: 33.38072075810597
0.0: 0.37075698375701904: 10.394870421048733
0.0: 0.08780873566865921: 34.70052611382948
0.0: 0.09641386568546295: 20.614908485716548
0.0: 0.06806796789169312: 13.171286957607984
0.0: 0.11450111120939255: 16.54593519812261
0.0: 0.30782586336135864: 7.2162878243538415
0.0: 0.20716533064842224: 13.601491787446893
0.0: 0.2491799145936966: 14.930705911357341
0.0: 0.13266758620738983: 42.05561633859163
0.0: 0.09355071187019348: 18.388976370886237
0.0: 0.10106436163187027: 52.993196919125474
0.0: 0.08424797654151917: 16.54381315660194
0.0: 0.08056893944740295: 18.418464352443756
0.0: 0.14545220136642456: 11.044673985776123
0.0: 0.0907212421298027: 15.51014274054713
0.0: 0.12086955457925797: 43.97318838151862
0.0: 0.04584130272269249: 25.217951065202588
0.0: 0.14875607192516327: 15.828096498127751
0.0: 0.055682286620140076: 11.677726518871829
0.0: 0.08021856099367142: 52.893157406001436
0.0: 0.04130024462938309: 22.428197408886014
0.0: 0.07528515160083771: 18.76785232217441
0.0: 0.06450554728507996: 4.171635747021278
0.0: 0.059235408902168274: 33.818840642381424
0.0: 0.18095676600933075: 13.23090821944476
0.0: 0.18324655294418335: 23.231961942335772
0.0: 0.1795581430196762: 22.733596181213656
0.0: 0.06210403889417648: 36.5434656177782
0.0: 0.198740154504776: 18.123389720727417
0.0: 0.04510492831468582: 17.352360609130287
0.0: 0.026901206001639366: 67.53477546246425
0.0: 0.276283860206604: 3.948846740405314
0.0: 0.1312353014945984: 56.307070620287675
0.0: 0.08635744452476501: 19.636446942056946
0.0: 0.1095997765660286: 12.982979605452494
0.0: 0.21347500383853912: 40.4904182178789
0.0: 0.1035706102848053: 21.4823073285749
0.0: 0.30967238545417786: 2.715504205061693
0.0: 0.0826655924320221: 29.112597616878126
0.0: 0.2735491991043091: 41.684910166219396
0.0: 0.12026115506887436: 10.313824006991194
0.0: 0.02931421436369419: 11.133027887856004
0.0: 0.1493344008922577: 6.018628903954649
0.0: 0.0997377410531044: 21.996357843532923
1.0: 0.0849350243806839: 12.1346773147342
1.0: 0.29960280656814575: 8.519873554144523
1.0: 0.23087432980537415: 10.871380360681616
1.0: 0.9597010016441345: 42.9011495314425
1.0: 0.33771970868110657: 5.7834729695537925
1.0: 0.2515646517276764: 7.251677902087728
1.0: 0.10499808937311172: 16.51217720509935
1.0: 0.17834557592868805: 7.562087738661586
1.0: 0.1724196970462799: 4.78457408381053
1.0: 0.13564547896385193: 14.357389751416655
1.0: 0.6776152849197388: 39.9409880053391
1.0: 0.8529834151268005: 18.02501251985461
1.0: 0.38650062680244446: 22.251152791655873
1.0: 0.8294153213500977: 41.640483276520726
1.0: 0.5782503485679626: 27.654933039540897
1.0: 0.8624516129493713: 26.67420754947371
1.0: 0.9243453741073608: 17.624147199837186
1.0: 0.44459453225135803: 23.70641536863515
1.0: 0.26920589804649353: 26.743645275672
1.0: 0.8197485208511353: 37.30896169012528
1.0: 0.0515994057059288: 16.950398059757276
1.0: 0.0898304209113121: 63.94437208282797
1.0: 0.9856100678443909: 49.866688222178745
1.0: 0.23047024011611938: 11.757178856205824
1.0: 0.8714808225631714: 54.21270104729654
1.0: 0.15846256911754608: 13.852712436634484
1.0: 0.09250743687152863: 26.880904247017355
1.0: 0.9010798335075378: 21.7694260821537
1.0: 0.3505736291408539: 14.708666511774762
1.0: 0.9619133472442627: 33.869021203632755
1.0: 0.5877065062522888: 30.00342185884708
1.0: 0.45209088921546936: 16.880697119249742
1.0: 0.049972645938396454: 5.28601904600199
1.0: 0.3116886615753174: 21.425867463645
1.0: 0.2551259696483612: 10.178422812324678
1.0: 0.5886961221694946: 12.638683511409988
1.0: 0.4663190543651581: 17.93992435055349
1.0: 0.11410243064165115: 16.998292264877254
1.0: 0.7772627472877502: 45.061348192348575
1.0: 0.07293882220983505: 12.272460986065777
1.0: 0.15170420706272125: 7.755699255888457
1.0: 0.19236882030963898: 15.03870341537189
1.0: 0.9256514310836792: 41.063431075326044
1.0: 0.06809396296739578: 10.992921018464614
1.0: 0.4459097683429718: 21.469054559004594
1.0: 0.46980759501457214: 22.007803566532985
1.0: 0.06769969314336777: 17.342159602785145
1.0: 0.13664953410625458: 10.621439286256452
1.0: 0.14598524570465088: 16.192354313509064
1.0: 0.13959449529647827: 18.637343936847675
1.0: 0.3804541528224945: 16.161847149634177
1.0: 0.406144917011261: 21.301529945945
1.0: 0.362419068813324: 14.732513940604406
1.0: 0.14269126951694489: 32.585670322636645
1.0: 0.25900939106941223: 7.67074512333501
1.0: 0.6963188052177429: 33.38072075810597
1.0: 0.4250890016555786: 10.394870421048733
1.0: 0.3907899558544159: 34.70052611382948
1.0: 0.1185062900185585: 20.614908485716548
1.0: 0.08694294840097427: 13.171286957607984
1.0: 0.11006536334753036: 16.54593519812261
1.0: 0.08450876921415329: 7.2162878243538415
1.0: 0.15082396566867828: 13.601491787446893
1.0: 0.4265384078025818: 14.930705911357341
1.0: 0.751380980014801: 42.05561633859163
1.0: 0.12319894134998322: 18.388976370886237
1.0: 0.8773322701454163: 52.993196919125474
1.0: 0.5144424438476562: 16.54381315660194
1.0: 0.7567845582962036: 18.418464352443756
1.0: 0.1750982403755188: 11.044673985776123
1.0: 0.3519000709056854: 15.51014274054713
1.0: 0.8828462362289429: 43.97318838151862
1.0: 0.13228818774223328: 25.217951065202588
1.0: 0.4132601022720337: 15.828096498127751
1.0: 0.0981479361653328: 11.677726518871829
1.0: 0.9221594929695129: 52.893157406001436
1.0: 0.8130782246589661: 22.428197408886014
1.0: 0.700423002243042: 18.76785232217441
1.0: 0.14994113147258759: 4.171635747021278
1.0: 0.1622646450996399: 33.818840642381424
1.0: 0.06459712982177734: 13.23090821944476
1.0: 0.3625863790512085: 23.231961942335772
1.0: 0.2264856994152069: 22.733596181213656
1.0: 0.9652348756790161: 36.5434656177782
1.0: 0.10199372470378876: 18.123389720727417
1.0: 0.15077540278434753: 17.352360609130287
1.0: 0.12220539897680283: 67.53477546246425
1.0: 0.47527027130126953: 3.948846740405314
1.0: 0.6999345421791077: 56.307070620287675
1.0: 0.6789735555648804: 19.636446942056946
1.0: 0.11464773863554001: 12.982979605452494
1.0: 0.9250161647796631: 40.4904182178789
1.0: 0.4998233914375305: 21.4823073285749
1.0: 0.11908326297998428: 2.715504205061693
1.0: 0.8909258842468262: 29.112597616878126
1.0: 0.49572476744651794: 41.684910166219396
1.0: 0.11626669019460678: 10.313824006991194
1.0: 0.074830561876297: 11.133027887856004
1.0: 0.10021434724330902: 6.018628903954649
1.0: 0.562743067741394: 21.996357843532923
0.0: 0.027984147891402245: 7.1649146934280825
0.0: 0.05463416129350662: 29.967116021424523
0.0: 0.06676167994737625: 14.436137592650473
0.0: 0.08869487792253494: 24.86226192589456
0.0: 0.20448237657546997: 28.96390112098087
0.0: 0.22988735139369965: 33.053103375376864
0.0: 0.07966110855340958: 16.570697870074333
0.0: 0.049535904079675674: 24.21795559413139
0.0: 0.33608368039131165: 18.776614535923294
0.0: 0.16790242493152618: 10.954669132276894
0.0: 0.20327821373939514: 17.470409343035268
0.0: 0.15481919050216675: 11.965069550079749
0.0: 0.0362447164952755: 20.752933972202307
0.0: 0.03567914292216301: 9.95023772817006
0.0: 0.20983868837356567: 13.030953140280225
0.0: 0.10188599675893784: 14.805007969471829
0.0: 0.06507612019777298: 21.473663225055688
0.0: 0.21452081203460693: 22.946617426899962
0.0: 0.0840994343161583: 22.624319504032076
0.0: 0.0314672626554966: 10.875265837630886
0.0: 0.1637715846300125: 11.906142480364714
0.0: 0.05031554773449898: 18.489444066104262
0.0: 0.11894403398036957: 22.09996037134919
0.0: 0.029683319851756096: 18.777764403615755
0.0: 0.0683894231915474: 30.787831589820577
0.0: 0.14361263811588287: 18.92974697956294
0.0: 0.11456897109746933: 71.54035181385548
0.0: 0.03820530325174332: 10.956020928316246
0.0: 0.07640697807073593: 34.854913393488566
0.0: 0.1488407552242279: 15.093066558139935
0.0: 0.44850102066993713: 48.4159727789024
0.0: 0.12458083778619766: 73.31134103773014
0.0: 0.21257910132408142: 12.216131892888539
0.0: 0.04967804625630379: 27.37878199979085
0.0: 0.34122174978256226: 19.046912020169934
0.0: 0.17938710749149323: 17.66639049048631
0.0: 0.13136190176010132: 15.100119004009294
0.0: 0.058054469525814056: 5.269227391127247
0.0: 0.10765418410301208: 37.07768568656879
0.0: 0.06907590478658676: 44.75537829856668
0.0: 0.0493290014564991: 11.688656972486733
0.0: 0.1486206352710724: 26.720001212644664
0.0: 0.03278547525405884: 62.16164313648366
0.0: 0.06055496260523796: 6.862780014751928
0.0: 0.033204082399606705: 11.062731567407772
0.0: 0.11396551877260208: 41.00001448623581
0.0: 0.23088525235652924: 10.618083052359603
0.0: 0.07975324243307114: 33.58949481438743
0.0: 0.19735707342624664: 17.565058358911585
0.0: 0.07854185998439789: 12.339252409258973
0.0: 0.05269014462828636: 30.078994107139675
0.0: 0.06758838891983032: 55.64800154580934
0.0: 0.16264484822750092: 12.959735477164312
0.0: 0.07098381221294403: 43.13940383066792
0.0: 0.09444690495729446: 8.542667930506292
0.0: 0.02300131879746914: 28.41235705059453
0.0: 0.33808889985084534: 22.097228135548054
0.0: 0.07594497501850128: 9.71293866281546
0.0: 0.04932725802063942: 7.2552911634865955
0.0: 0.08565448224544525: 7.725079594857876
0.0: 0.2534509301185608: 39.97880487782268
0.0: 0.06897665560245514: 60.14608525865476
0.0: 0.06871520727872849: 31.316269997284643
0.0: 0.059603337198495865: 37.34666250300618
0.0: 0.02473040111362934: 17.027827325954455
0.0: 0.19156326353549957: 6.969070574262697
0.0: 0.3080761432647705: 23.911999907713927
0.0: 0.21570125222206116: 22.452254665577417
0.0: 0.23390108346939087: 25.58919735594461
0.0: 0.3593675196170807: 8.780784293890342
0.0: 0.1772369146347046: 10.771443498737183
0.0: 0.14047378301620483: 16.195237965717016
0.0: 0.10199189186096191: 27.672507513734786
0.0: 0.17227743566036224: 32.14538603848181
0.0: 0.0853748470544815: 15.77210445977488
0.0: 0.09283903241157532: 13.750670010162214
0.0: 0.10714805126190186: 18.446704798961985
0.0: 0.39970603585243225: 10.101037814203256
0.0: 0.09916391223669052: 16.17790773431045
0.0: 0.07180888950824738: 17.76819946097229
0.0: 0.10215525329113007: 13.247317624443559
0.0: 0.1340891271829605: 77.90723457358219
0.0: 0.0366099514067173: 12.701246162310092
0.0: 0.13094313442707062: 17.69367896879497
0.0: 0.10837796330451965: 19.525691491716994
0.0: 0.09716352820396423: 22.684600115957128
0.0: 0.15024186670780182: 64.58056034143398
0.0: 0.02776748314499855: 10.223544995960284
0.0: 0.4763380289077759: 2.9958311924112278
0.0: 0.1812734305858612: 48.31770439069688
0.0: 0.07424097508192062: 19.26683855990527
0.0: 0.01744863949716091: 18.678643470333267
0.0: 0.08728615939617157: 4.2674963275961835
0.0: 0.09890076518058777: 9.782976104772525
0.0: 0.030156180262565613: 8.437482734821039
0.0: 0.546470046043396: 16.304264753438563
0.0: 0.2523857057094574: 8.08972258003399
0.0: 0.03034381754696369: 21.754382876576404
0.0: 0.17913340032100677: 41.2483189705982
0.0: 0.16655705869197845: 15.962738497780107
1.0: 0.15016566216945648: 7.1649146934280825
1.0: 0.9069138169288635: 29.967116021424523
1.0: 0.13587619364261627: 14.436137592650473
1.0: 0.09940915554761887: 24.86226192589456
1.0: 0.3743593394756317: 28.96390112098087
1.0: 0.43104225397109985: 33.053103375376864
1.0: 0.126718208193779: 16.570697870074333
1.0: 0.628888726234436: 24.21795559413139
1.0: 0.20300498604774475: 18.776614535923294
1.0: 0.04299969971179962: 10.954669132276894
1.0: 0.28514364361763: 17.470409343035268
1.0: 0.29452019929885864: 11.965069550079749
1.0: 0.07277443259954453: 20.752933972202307
1.0: 0.14388610422611237: 9.95023772817006
1.0: 0.12677524983882904: 13.030953140280225
1.0: 0.08529571443796158: 14.805007969471829
1.0: 0.4154341220855713: 21.473663225055688
1.0: 0.1280125230550766: 22.946617426899962
1.0: 0.8426339626312256: 22.624319504032076
1.0: 0.21276623010635376: 10.875265837630886
1.0: 0.31769007444381714: 11.906142480364714
1.0: 0.3610984683036804: 18.489444066104262
1.0: 0.21384480595588684: 22.09996037134919
1.0: 0.13730530440807343: 18.777764403615755
1.0: 0.7162318229675293: 30.787831589820577
1.0: 0.17226262390613556: 18.92974697956294
1.0: 0.9414488673210144: 71.54035181385548
1.0: 0.05022355541586876: 10.956020928316246
1.0: 0.37023624777793884: 34.854913393488566
1.0: 0.2161749005317688: 15.093066558139935
1.0: 0.8898500204086304: 48.4159727789024
1.0: 0.9645280838012695: 73.31134103773014
1.0: 0.3778966963291168: 12.216131892888539
1.0: 0.07072074711322784: 27.37878199979085
1.0: 0.36721259355545044: 19.046912020169934
1.0: 0.2002449333667755: 17.66639049048631
1.0: 0.189777210354805: 15.100119004009294
1.0: 0.43737921118736267: 5.269227391127247
1.0: 0.9406067132949829: 37.07768568656879
1.0: 0.9908437728881836: 44.75537829856668
1.0: 0.13188791275024414: 11.688656972486733
1.0: 0.831200361251831: 26.720001212644664
1.0: 0.9337241649627686: 62.16164313648366
1.0: 0.5166886448860168: 6.862780014751928
1.0: 0.19706976413726807: 11.062731567407772
1.0: 0.261058509349823: 41.00001448623581
1.0: 0.10025184601545334: 10.618083052359603
1.0: 0.12566886842250824: 33.58949481438743
1.0: 0.5371758341789246: 17.565058358911585
1.0: 0.14127635955810547: 12.339252409258973
1.0: 0.969570517539978: 30.078994107139675
1.0: 0.9702175855636597: 55.64800154580934
1.0: 0.18024688959121704: 12.959735477164312
1.0: 0.8669545650482178: 43.13940383066792
1.0: 0.2789824306964874: 8.542667930506292
1.0: 0.16879568994045258: 28.41235705059453
1.0: 0.19220511615276337: 22.097228135548054
1.0: 0.06867128610610962: 9.71293866281546
1.0: 0.13208264112472534: 7.2552911634865955
1.0: 0.060186345130205154: 7.725079594857876
1.0: 0.8459089994430542: 39.97880487782268
1.0: 0.9821255207061768: 60.14608525865476
1.0: 0.4245734214782715: 31.316269997284643
1.0: 0.9360453486442566: 37.34666250300618
1.0: 0.6114136576652527: 17.027827325954455
1.0: 0.06825007498264313: 6.969070574262697
1.0: 0.06438522785902023: 23.911999907713927
1.0: 0.36973193287849426: 22.452254665577417
1.0: 0.04973606765270233: 25.58919735594461
1.0: 0.07396569848060608: 8.780784293890342
1.0: 0.2704833149909973: 10.771443498737183
1.0: 0.26910704374313354: 16.195237965717016
1.0: 0.2608689069747925: 27.672507513734786
1.0: 0.8530861139297485: 32.14538603848181
1.0: 0.0915403962135315: 15.77210445977488
1.0: 0.26377174258232117: 13.750670010162214
1.0: 0.20491530001163483: 18.446704798961985
1.0: 0.06736618280410767: 10.101037814203256
1.0: 0.317885160446167: 16.17790773431045
1.0: 0.7523928880691528: 17.76819946097229
1.0: 0.16043797135353088: 13.247317624443559
1.0: 0.48100897669792175: 77.90723457358219
1.0: 0.009466418996453285: 12.701246162310092
1.0: 0.35843610763549805: 17.69367896879497
1.0: 0.6588634848594666: 19.525691491716994
1.0: 0.30727705359458923: 22.684600115957128
1.0: 0.9221445918083191: 64.58056034143398
1.0: 0.35390472412109375: 10.223544995960284
1.0: 0.2638770043849945: 2.9958311924112278
1.0: 0.9499781131744385: 48.31770439069688
1.0: 0.1368287056684494: 19.26683855990527
1.0: 0.27525219321250916: 18.678643470333267
1.0: 0.061035189777612686: 4.2674963275961835
1.0: 0.1655491590499878: 9.782976104772525
1.0: 0.11543256044387817: 8.437482734821039
1.0: 0.3627240061759949: 16.304264753438563
1.0: 0.0478086918592453: 8.08972258003399
1.0: 0.30525654554367065: 21.754382876576404
1.0: 0.9096525311470032: 41.2483189705982
1.0: 0.1369902491569519: 15.962738497780107
0.0: 0.13036930561065674: 14.844985531621704
0.0: 0.0925767570734024: 24.32980211917057
0.0: 0.05972268432378769: 8.977584856193515
0.0: 0.06277310103178024: 13.635636584265372
0.0: 0.12017311155796051: 33.822927236705816
0.0: 0.13291458785533905: 3.1765896131177063
0.0: 0.08462049812078476: 20.995266114335774
0.0: 0.25015461444854736: 14.74966001681743
0.0: 0.42002421617507935: 25.49667970797641
0.0: 0.05847838148474693: 23.48144972536005
0.0: 0.03269592672586441: 16.980406065156618
0.0: 0.15472660958766937: 19.68561059569852
0.0: 0.05694848299026489: 37.32775725577051
0.0: 0.164115771651268: 11.665359033827565
0.0: 0.09493407607078552: 48.869938847339675
0.0: 0.10692814737558365: 15.218059250951915
0.0: 0.1167607232928276: 7.027314604076952
0.0: 0.08673232793807983: 34.92098780293112
0.0: 0.22258885204792023: 30.71176139665597
0.0: 0.157841295003891: 21.512445507326923
0.0: 0.4776208698749542: 20.499451815724345
0.0: 0.18728159368038177: 12.763004765438168
0.0: 0.0529693104326725: 20.74799453404348
0.0: 0.09673149883747101: 11.848976929354059
0.0: 0.08963237702846527: 39.50448681310844
0.0: 0.041123658418655396: 22.54776597072968
0.0: 0.07875976711511612: 12.575941831290464
0.0: 0.11823304742574692: 6.338176247756313
0.0: 0.22444333136081696: 10.214097658554886
0.0: 0.018137937411665916: 32.922884002668845
0.0: 0.12631817162036896: 9.650117023926002
0.0: 0.15625683963298798: 29.345524664931112
0.0: 0.10518432408571243: 30.846881801167086
0.0: 0.05498786270618439: 12.128470965045441
0.0: 0.17942367494106293: 79.04698097773208
0.0: 0.01297135092318058: 15.99864370873266
0.0: 0.05356380715966225: 25.778519302484092
0.0: 0.11119591444730759: 9.351618227007966
0.0: 0.0720081627368927: 6.986652621404552
0.0: 0.053141798824071884: 22.97142660576171
0.0: 0.06270763278007507: 29.805702746011
0.0: 0.04626931622624397: 23.66716608531065
0.0: 0.17440898716449738: 7.671708604352696
0.0: 0.10807923972606659: 27.7395623257953
0.0: 0.08561982959508896: 9.190686107702996
0.0: 0.09120295196771622: 8.455210631398856
0.0: 0.14345890283584595: 18.979581462078
0.0: 0.10193988680839539: 20.020724293669502
0.0: 0.13352814316749573: 9.964009885129911
0.0: 0.13331785798072815: 33.46086232659125
0.0: 0.06190832704305649: 14.599966780692258
0.0: 0.32143068313598633: 13.603378847355547
0.0: 0.04616980999708176: 13.827204482707256
0.0: 0.16564273834228516: 60.57614769130062
0.0: 0.4351873993873596: 27.23076135554195
0.0: 0.1064990907907486: 9.613483741634582
0.0: 0.188487246632576: 31.82135506426669
0.0: 0.10988432168960571: 11.666478347467985
0.0: 0.06722942739725113: 11.92458394029623
0.0: 0.06994081288576126: 8.970286405964913
0.0: 0.3259313404560089: 8.499066976550324
0.0: 0.13561929762363434: 32.82075677900242
0.0: 0.048203080892562866: 12.904483496135626
0.0: 0.313183456659317: 22.08571651974512
0.0: 0.053449925035238266: 32.39263031023338
0.0: 0.20472858846187592: 7.473077761148589
0.0: 0.12617652118206024: 27.657068143188724
0.0: 0.054033905267715454: 39.62362392048844
0.0: 0.1642264872789383: 17.946592690818104
0.0: 0.17026636004447937: 16.413599468035606
0.0: 0.3676042854785919: 8.095225323407247
0.0: 0.15995462238788605: 18.341514799811076
0.0: 0.07080011069774628: 56.27051051252847
0.0: 0.13073091208934784: 31.969324438823943
0.0: 0.04861372336745262: 13.75306047354598
0.0: 0.374001681804657: 18.243708971248065
0.0: 0.2684674859046936: 20.80997596217675
0.0: 0.053283706307411194: 24.792028901965924
0.0: 0.5146838426589966: 15.715619157902319
0.0: 0.07013411819934845: 48.45129817016101
0.0: 0.09816228598356247: 16.795531296733678
0.0: 0.07676281034946442: 13.820005678733144
0.0: 0.20214198529720306: 24.39755320262084
0.0: 0.027039606124162674: 19.689364432529995
0.0: 0.06053435057401657: 10.315430355959583
0.0: 0.1534404158592224: 41.316131377333825
0.0: 0.04652114585042: 36.09464868536917
0.0: 0.4304780066013336: 59.762966851652095
0.0: 0.0700758621096611: 27.164981093792747
0.0: 0.11832185834646225: 10.766960234341411
0.0: 0.0863226056098938: 44.642913493796904
0.0: 0.35130375623703003: 15.719268100826454
0.0: 0.09476353228092194: 6.370312784123926
0.0: 0.1331636905670166: 21.585024028449308
0.0: 0.40776941180229187: 30.443660037833386
0.0: 0.10192360728979111: 23.978641166765343
0.0: 0.18795809149742126: 20.95990582463505
0.0: 0.09650871157646179: 11.354847972139485
0.0: 0.3022017180919647: 50.640327338849296
0.0: 0.5481878519058228: 31.33436837867444
1.0: 0.24251021444797516: 14.844985531621704
1.0: 0.09147526323795319: 24.32980211917057
1.0: 0.13473881781101227: 8.977584856193515
1.0: 0.31875771284103394: 13.635636584265372
1.0: 0.875400185585022: 33.822927236705816
1.0: 0.22421787679195404: 3.1765896131177063
1.0: 0.09161953628063202: 20.995266114335774
1.0: 0.08196084201335907: 14.74966001681743
1.0: 0.4079696834087372: 25.49667970797641
1.0: 0.35319188237190247: 23.48144972536005
1.0: 0.4883327782154083: 16.980406065156618
1.0: 0.07766912132501602: 19.68561059569852
1.0: 0.11471077054738998: 37.32775725577051
1.0: 0.04015874117612839: 11.665359033827565
1.0: 0.7835903167724609: 48.869938847339675
1.0: 0.2871820330619812: 15.218059250951915
1.0: 0.23485641181468964: 7.027314604076952
1.0: 0.3047880232334137: 34.92098780293112
1.0: 0.764853298664093: 30.71176139665597
1.0: 0.02568603865802288: 21.512445507326923
1.0: 0.0470503531396389: 20.499451815724345
1.0: 0.23021087050437927: 12.763004765438168
1.0: 0.5369318127632141: 20.74799453404348
1.0: 0.1934964507818222: 11.848976929354059
1.0: 0.9224816560745239: 39.50448681310844
1.0: 0.5861281156539917: 22.54776597072968
1.0: 0.06046586111187935: 12.575941831290464
1.0: 0.07951946556568146: 6.338176247756313
1.0: 0.23182572424411774: 10.214097658554886
1.0: 0.9372214674949646: 32.922884002668845
1.0: 0.39233213663101196: 9.650117023926002
1.0: 0.24612201750278473: 29.345524664931112
1.0: 0.7409684658050537: 30.846881801167086
1.0: 0.03756418451666832: 12.128470965045441
1.0: 0.9987462759017944: 79.04698097773208
1.0: 0.0342831164598465: 15.99864370873266
1.0: 0.97660893201828: 25.778519302484092
1.0: 0.018745271489024162: 9.351618227007966
1.0: 0.04741932824254036: 6.986652621404552
1.0: 0.6344560980796814: 22.97142660576171
1.0: 0.9208370447158813: 29.805702746011
1.0: 0.05170706287026405: 23.66716608531065
1.0: 0.10614877194166183: 7.671708604352696
1.0: 0.8387343287467957: 27.7395623257953
1.0: 0.2748086750507355: 9.190686107702996
1.0: 0.156966894865036: 8.455210631398856
1.0: 0.04779766499996185: 18.979581462078
1.0: 0.09350135177373886: 20.020724293669502
1.0: 0.22065289318561554: 9.964009885129911
1.0: 0.387333482503891: 33.46086232659125
1.0: 0.12164615839719772: 14.599966780692258
1.0: 0.35919731855392456: 13.603378847355547
1.0: 0.8835607767105103: 13.827204482707256
1.0: 0.9749817252159119: 60.57614769130062
1.0: 0.28621742129325867: 27.23076135554195
1.0: 0.16570302844047546: 9.613483741634582
1.0: 0.781209409236908: 31.82135506426669
1.0: 0.05342575162649155: 11.666478347467985
1.0: 0.0829157903790474: 11.92458394029623
1.0: 0.3017062246799469: 8.970286405964913
1.0: 0.4686363637447357: 8.499066976550324
1.0: 0.40123188495635986: 32.82075677900242
1.0: 0.24427714943885803: 12.904483496135626
1.0: 0.3620655834674835: 22.08571651974512
1.0: 0.671227216720581: 32.39263031023338
1.0: 0.06769280135631561: 7.473077761148589
1.0: 0.574773907661438: 27.657068143188724
1.0: 0.8134924173355103: 39.62362392048844
1.0: 0.082011379301548: 17.946592690818104
1.0: 0.20332375168800354: 16.413599468035606
1.0: 0.35971584916114807: 8.095225323407247
1.0: 0.09175320714712143: 18.341514799811076
1.0: 0.9046367406845093: 56.27051051252847
1.0: 0.13414527475833893: 31.969324438823943
1.0: 0.22999955713748932: 13.75306047354598
1.0: 0.1661345511674881: 18.243708971248065
1.0: 0.30507218837738037: 20.80997596217675
1.0: 0.43686994910240173: 24.792028901965924
1.0: 0.16620847582817078: 15.715619157902319
1.0: 0.35633882880210876: 48.45129817016101
1.0: 0.04803645238280296: 16.795531296733678
1.0: 0.3007161319255829: 13.820005678733144
1.0: 0.38038092851638794: 24.39755320262084
1.0: 0.4978213906288147: 19.689364432529995
1.0: 0.14362186193466187: 10.315430355959583
1.0: 0.9300205707550049: 41.316131377333825
1.0: 0.7359046339988708: 36.09464868536917
1.0: 0.9879911541938782: 59.762966851652095
1.0: 0.08862613886594772: 27.164981093792747
1.0: 0.27248454093933105: 10.766960234341411
1.0: 0.1485818773508072: 44.642913493796904
1.0: 0.24683219194412231: 15.719268100826454
1.0: 0.31069308519363403: 6.370312784123926
1.0: 0.02970936894416809: 21.585024028449308
1.0: 0.043574120849370956: 30.443660037833386
1.0: 0.054192349314689636: 23.978641166765343
1.0: 0.2203051745891571: 20.95990582463505
1.0: 0.26203590631484985: 11.354847972139485
1.0: 0.9648253917694092: 50.640327338849296
1.0: 0.8520302176475525: 31.33436837867444
0.0: 0.08282428234815598: 17.090360725453717
0.0: 0.05066493898630142: 6.689734458001658
0.0: 0.04581400752067566: 21.83489825672731
0.0: 0.12018027156591415: 19.40759113184675
0.0: 0.09211042523384094: 24.551194930779463
0.0: 0.3916032910346985: 30.67255166538591
0.0: 0.07523112744092941: 6.377476111127491
0.0: 0.12211766093969345: 42.08917261704732
0.0: 0.19403499364852905: 30.80996021773089
0.0: 0.055742040276527405: 9.076970499902764
0.0: 0.14785045385360718: 22.60963609902845
0.0: 0.19538894295692444: 30.90823865335778
0.0: 0.04868427664041519: 6.383052996135678
0.0: 0.040766000747680664: 13.07043363743843
0.0: 0.05545059219002724: 13.92682939844468
0.0: 0.10755766183137894: 6.406311335719116
0.0: 0.15717962384223938: 22.65836443448751
0.0: 0.10408301651477814: 18.486892818017647
0.0: 0.1069720983505249: 10.611904197431043
0.0: 0.036804813891649246: 11.226564192474122
0.0: 0.07861273735761642: 23.770066072269717
0.0: 0.19888190925121307: 14.917174083226044
0.0: 0.21051354706287384: 27.14844234327881
0.0: 0.11006340384483337: 9.69411972766653
0.0: 0.12566374242305756: 41.982650962167504
0.0: 0.1693670004606247: 17.966853157513174
0.0: 0.1724904477596283: 7.034358248422675
0.0: 0.35488125681877136: 11.681788170121017
0.0: 0.10799531638622284: 65.81537143726283
0.0: 0.10938487946987152: 32.072275605693044
0.0: 0.14105568826198578: 14.548020562164108
0.0: 0.3453821837902069: 19.55867771977061
0.0: 0.06637103110551834: 16.35526549958159
0.0: 0.26611489057540894: 42.235535432581436
